user_id,activity_id,timestamp,user_rating
4664,41,2025-05-13,4.1
4664,43,2025-03-27,1.6
4664,50,2025-04-15,1.4
4664,44,2025-04-08,4.9
4665,37,2025-04-12,4.3
4665,36,2025-05-25,1.8
4665,33,2025-03-27,1.3
4665,34,2025-04-28,2.4
4666,45,2025-03-05,4.0
4666,46,2025-06-02,3.8
4666,44,2025-01-08,3.5
4666,50,2025-06-09,2.3
4666,48,2025-02-01,3.4
4667,16,2025-04-24,1.0
4667,11,2025-06-03,4.6
4667,18,2025-03-10,3.9
4667,20,2025-06-04,2.5
4667,19,2025-04-26,2.3
4668,27,2025-03-01,1.0
4668,25,2025-05-19,1.0
4668,21,2025-02-19,1.4
4668,24,2024-12-11,4.1
4668,26,2024-12-28,1.2
4669,27,2025-04-02,1.0
4669,21,2025-02-07,2.0
4669,23,2025-04-11,3.3
4670,2,2025-04-08,1.0
4671,30,2025-04-12,1.2
4671,21,2025-01-03,2.2
4672,6,2025-02-05,1.0
4673,34,2025-06-06,1.3
4673,31,2025-01-10,1.7
4673,35,2025-02-04,4.1
4674,11,2025-04-12,5.0
4674,14,2024-12-29,2.1
4674,13,2025-05-05,4.1
4674,12,2025-04-08,1.0
4674,18,2025-03-03,4.6
4675,44,2025-04-04,4.2
4675,43,2025-05-18,1.0
4676,4,2025-01-12,3.5
4676,6,2025-05-03,1.4
4677,6,2025-04-11,1.6
4677,10,2025-03-09,3.0
4678,12,2025-01-03,1.3
4679,36,2025-05-24,2.1
4679,35,2025-04-07,3.4
4680,14,2025-03-25,1.8
4681,49,2025-04-10,2.1
4681,50,2025-01-17,2.0
4681,45,2025-01-17,4.6
4681,46,2025-01-04,3.0
4681,42,2025-04-19,4.7
4682,34,2025-02-11,1.4
4682,33,2025-01-10,1.0
4683,17,2025-04-23,3.1
4683,13,2025-03-29,3.2
4684,21,2025-01-23,2.8
4684,29,2025-01-24,1.1
4685,9,2025-01-31,1.5
4685,4,2024-12-19,3.7
4685,2,2025-06-07,1.4
4685,8,2025-01-21,4.7
4685,3,2025-05-02,3.9
4686,33,2025-05-27,1.0
4687,48,2025-03-28,3.7
4688,37,2025-02-26,3.3
4688,36,2025-01-19,2.3
4688,33,2024-12-12,1.0
4688,31,2025-05-17,1.4
4688,40,2025-03-07,1.0
4689,7,2025-02-26,3.6
4689,4,2025-02-07,5.0
4689,2,2025-04-22,2.7
4689,9,2025-05-06,2.7
4690,26,2025-01-28,1.0
4690,25,2025-04-09,1.2
4690,23,2025-05-30,3.8
4690,21,2025-01-20,3.0
4690,27,2025-01-20,1.0
4691,15,2025-03-30,2.3
4691,12,2025-04-11,1.0
4691,14,2025-03-09,2.9
4691,18,2025-06-07,3.9
4691,13,2025-05-23,4.0
4692,40,2025-01-22,1.3
4693,8,2025-02-21,4.2
4693,2,2025-04-12,1.7
4693,4,2025-03-02,3.7
4693,1,2025-03-03,3.1
4694,27,2025-05-04,1.0
4694,23,2025-03-28,3.2
4695,48,2025-04-23,4.3
4695,46,2025-03-16,3.0
4695,43,2025-05-09,1.0
4696,37,2025-02-04,4.1
4696,35,2025-05-08,4.9
4696,40,2025-04-12,1.0
4696,31,2025-03-13,1.4
4696,32,2025-02-07,3.1
4697,37,2025-03-30,4.7
4697,32,2025-01-20,3.4
4697,38,2025-01-08,2.7
4697,40,2025-02-10,1.0
4697,39,2025-03-11,3.4
4698,10,2025-04-03,3.2
4698,3,2025-03-30,4.6
4698,5,2025-02-14,1.0
4698,9,2025-04-13,1.6
4698,2,2025-02-22,2.4
4699,13,2025-03-28,5.0
4699,12,2025-02-02,1.0
4700,6,2025-06-09,1.0
4700,10,2024-12-13,2.4
4701,5,2025-06-08,1.0
4702,12,2025-05-24,1.0
4702,20,2025-03-03,1.0
4703,19,2024-12-29,2.6
4704,50,2024-12-28,1.2
4704,48,2025-02-15,3.9
4704,43,2025-05-13,1.0
4704,49,2025-03-26,1.9
4705,26,2025-05-03,1.2
4705,25,2025-05-03,1.9
4706,42,2024-12-19,4.8
4706,49,2025-02-28,2.0
4707,26,2024-12-31,1.4
4707,29,2025-06-05,1.0
4707,22,2025-01-22,1.2
4708,25,2025-05-15,1.0
4709,38,2025-03-25,2.4
4709,31,2025-01-06,1.0
4709,37,2024-12-16,4.7
4709,34,2025-03-17,1.7
4710,34,2024-12-12,1.3
4710,40,2025-03-31,1.9
4710,39,2025-04-26,4.1
4710,37,2025-01-07,3.6
4710,32,2025-05-25,3.6
4711,27,2025-01-02,1.0
4711,26,2025-01-18,1.0
4711,22,2025-05-10,1.0
4711,23,2025-04-30,3.8
4711,25,2025-01-01,1.0
4712,46,2025-05-04,3.7
4712,48,2025-01-18,3.2
4713,37,2025-02-16,3.8
4713,35,2025-05-04,3.7
4713,31,2024-12-23,1.0
4714,49,2025-02-06,1.5
4714,46,2025-02-13,3.1
4714,44,2025-03-07,4.3
4715,43,2024-12-16,1.9
4715,46,2025-02-28,2.7
4715,47,2025-01-18,4.3
4715,49,2024-12-27,2.2
4715,44,2025-03-12,3.8
4716,1,2025-02-16,3.3
4716,9,2025-05-20,2.3
4717,13,2025-01-02,5.0
4717,20,2024-12-14,1.1
4717,16,2025-01-28,1.5
4717,19,2025-01-25,3.1
4718,46,2025-06-05,4.2
4718,42,2025-04-20,3.7
4718,47,2024-12-30,4.5
4719,3,2025-02-13,4.3
4719,10,2025-02-16,1.7
4720,42,2025-02-24,4.8
4721,27,2025-02-16,1.0
4721,23,2025-04-28,4.0
4721,25,2025-01-28,1.0
4722,27,2025-02-23,1.0
4722,24,2024-12-23,5.0
4722,25,2025-04-14,1.0
4722,22,2025-05-28,1.1
4722,26,2025-03-01,1.0
4723,3,2024-12-13,5.0
4723,4,2025-04-25,5.0
4724,45,2025-01-23,4.3
4725,30,2025-06-02,1.0
4725,21,2024-12-30,3.4
4726,37,2025-03-19,4.2
4726,40,2025-02-25,1.0
4726,33,2025-03-30,1.0
4726,39,2025-04-08,4.0
4726,36,2025-05-04,1.1
4727,27,2025-01-07,1.0
4727,30,2025-05-13,1.0
4728,1,2025-04-09,2.8
4728,6,2025-05-22,1.0
4728,7,2024-12-17,3.3
4729,8,2025-04-27,3.3
4730,41,2025-03-12,4.7
4731,32,2025-03-14,4.5
4731,31,2025-04-05,1.6
4731,40,2025-03-14,1.4
4731,35,2024-12-16,4.9
4731,38,2025-04-06,1.7
4732,19,2025-04-15,2.7
4732,13,2025-05-03,3.9
4733,8,2025-05-26,4.2
4733,2,2025-03-04,2.9
4733,9,2025-01-06,2.6
4734,47,2025-01-10,3.7
4734,41,2025-05-31,4.4
4735,31,2025-05-25,1.0
4735,39,2024-12-14,3.8
4735,33,2025-03-09,1.0
4735,34,2025-01-02,2.8
4736,26,2024-12-23,1.1
4737,12,2025-01-21,1.0
4737,17,2025-01-12,2.6
4737,11,2025-01-28,3.6
4737,14,2025-05-06,2.6
4738,47,2025-02-22,3.4
4738,45,2025-02-06,5.0
4739,16,2024-12-25,1.0
4739,11,2025-01-07,4.8
4739,19,2025-02-28,2.2
4739,15,2025-04-11,2.8
4739,13,2025-01-04,3.4
4740,14,2024-12-27,1.8
4740,15,2025-05-07,2.6
4741,27,2025-04-24,1.0
4741,23,2025-05-23,4.3
4741,24,2024-12-24,4.7
4741,26,2025-05-02,1.1
4742,7,2025-05-20,5.0
4742,2,2025-05-14,1.9
4743,5,2025-05-31,1.0
4743,10,2025-03-28,2.0
4743,2,2025-01-01,1.8
4743,4,2025-01-01,3.3
4743,3,2025-04-30,5.0
4744,2,2025-05-10,2.0
4744,7,2025-05-31,4.2
4745,12,2025-01-23,1.0
4745,14,2025-06-05,2.0
4745,18,2025-06-01,4.9
4746,7,2025-01-13,3.6
4746,9,2025-05-17,1.5
4746,6,2025-05-11,1.0
4746,4,2025-01-05,4.9
4747,47,2025-01-02,5.0
4748,45,2025-05-09,4.9
4748,50,2025-01-27,2.7
4749,5,2025-04-24,1.0
4750,48,2024-12-24,4.3
4751,12,2024-12-14,1.1
4751,19,2025-03-07,2.4
4751,18,2025-02-21,4.7
4752,8,2025-02-27,3.6
4753,34,2024-12-20,2.0
4753,33,2024-12-21,1.0
4753,35,2025-06-05,3.9
4753,36,2025-03-19,1.3
4753,32,2025-03-02,2.8
4754,5,2025-02-23,1.7
4754,9,2025-04-30,1.8
4755,15,2025-04-12,2.8
4755,20,2024-12-30,2.1
4755,12,2025-02-05,1.0
4756,34,2025-01-06,1.5
4756,35,2024-12-30,4.9
4757,14,2025-01-25,3.7
4757,19,2025-02-09,3.5
4757,17,2025-05-22,3.6
4758,30,2025-04-19,1.0
4758,21,2025-02-24,1.9
4758,23,2025-03-28,2.7
4758,28,2025-05-10,4.3
4759,46,2025-05-10,2.5
4759,44,2025-05-04,4.5
4759,47,2025-02-04,4.9
4759,48,2025-02-18,3.8
4759,42,2025-03-28,3.9
4760,21,2025-02-07,3.2
4760,25,2025-01-25,1.6
4760,28,2025-04-18,5.0
4760,22,2025-01-14,1.6
4760,27,2025-01-15,1.0
4761,22,2025-03-30,1.8
4761,21,2025-02-08,2.6
4761,29,2025-05-18,1.0
4762,29,2025-05-30,1.1
4762,26,2025-04-13,1.3
4763,38,2025-01-10,2.5
4763,35,2025-02-26,3.4
4763,33,2025-01-29,1.0
4764,4,2025-06-09,3.6
4764,6,2025-02-11,1.0
4764,1,2025-05-27,3.0
4765,50,2025-04-05,1.7
4766,39,2025-06-08,3.4
4766,32,2025-06-02,4.2
4766,35,2025-03-20,4.3
4766,36,2025-02-21,2.2
4767,28,2024-12-25,4.0
4767,27,2025-06-06,1.0
4767,22,2025-05-01,1.0
4768,19,2025-05-29,2.3
4768,20,2025-05-01,1.9
4768,15,2025-04-15,2.7
4768,13,2025-02-04,3.8
4769,17,2025-01-18,3.0
4770,39,2024-12-22,2.9
4771,37,2025-02-16,3.4
4771,35,2025-03-25,3.9
4771,40,2025-05-21,1.0
4772,47,2025-01-26,5.0
4772,44,2025-05-07,3.7
4773,26,2024-12-25,1.0
4774,39,2025-04-08,3.8
4775,20,2025-03-12,1.5
4775,11,2025-03-01,3.6
4775,19,2025-04-18,2.1
4775,12,2025-05-25,1.4
4775,14,2025-03-03,3.2
4776,30,2025-02-03,1.0
4776,22,2025-01-07,1.1
4777,5,2025-05-29,1.0
4777,6,2025-04-17,1.0
4777,1,2025-05-18,3.2
4777,9,2025-06-07,1.6
4777,4,2025-05-13,3.3
4778,37,2025-01-08,4.1
4778,31,2025-03-11,1.0
4778,35,2025-02-26,3.5
4778,32,2025-06-08,4.1
4778,33,2025-01-29,1.0
4779,21,2025-02-10,1.6
4779,26,2024-12-23,1.0
4779,30,2025-05-25,1.0
4779,22,2025-04-09,2.1
4780,35,2025-04-13,4.4
4780,37,2025-05-13,2.9
4780,34,2025-04-24,1.3
4780,32,2025-01-01,3.0
4781,8,2025-03-30,4.3
4781,4,2025-01-26,4.5
4781,1,2025-05-11,2.8
4781,7,2025-01-18,3.8
4782,29,2025-06-04,1.0
4783,43,2025-01-30,1.8
4783,47,2025-03-30,4.3
4784,30,2025-04-21,1.0
4784,25,2024-12-27,1.0
4784,22,2025-03-03,1.9
4784,29,2025-04-05,1.4
4785,8,2025-01-06,3.1
4785,9,2025-02-22,2.1
4785,7,2025-06-06,4.3
4785,3,2025-05-31,4.2
4785,2,2025-04-11,2.0
4786,30,2025-05-01,1.0
4786,21,2025-05-03,2.8
4786,27,2025-04-17,1.0
4787,30,2025-04-28,1.0
4787,27,2025-03-06,1.0
4788,19,2025-03-20,2.3
4788,20,2025-02-02,2.8
4789,31,2025-02-10,1.1
4789,36,2025-03-16,1.7
4789,39,2024-12-28,2.8
4789,37,2024-12-25,2.9
4790,10,2025-01-21,3.1
4790,3,2024-12-30,5.0
4790,9,2025-02-16,1.1
4791,41,2025-02-25,4.9
4791,45,2025-03-09,5.0
4791,47,2025-02-17,4.4
4791,48,2025-02-05,4.3
4792,39,2025-02-10,3.3
4793,41,2025-01-31,4.6
4793,47,2025-04-22,5.0
4793,49,2025-01-29,2.2
4793,42,2025-02-01,3.7
4794,2,2025-02-02,1.3
4795,30,2025-05-30,1.0
4795,21,2025-02-21,1.8
4796,30,2025-01-02,1.0
4796,23,2025-01-30,3.4
4796,22,2025-03-05,1.0
4796,26,2025-03-22,1.0
4796,25,2025-01-10,1.5
4797,48,2025-04-08,3.2
4797,42,2024-12-28,3.3
4798,26,2025-05-24,1.0
4798,24,2025-02-03,5.0
4798,29,2025-06-07,1.0
4798,28,2025-01-26,4.0
4799,9,2025-03-25,2.1
4800,30,2025-04-05,1.0
4800,25,2025-01-18,1.1
4800,23,2025-05-18,3.0
4801,23,2025-04-18,2.4
4801,21,2025-06-08,1.4
4801,24,2025-03-09,5.0
4802,39,2025-04-17,2.9
4802,34,2025-04-22,1.8
4802,32,2025-01-22,3.4
4802,36,2025-01-18,1.1
4802,38,2025-04-23,2.0
4803,50,2025-02-28,1.2
4803,41,2025-05-24,5.0
4803,42,2025-02-16,5.0
4804,20,2025-03-24,1.2
4804,17,2025-02-14,2.8
4804,18,2025-05-15,5.0
4804,11,2025-04-20,3.5
4804,14,2025-03-10,2.7
4805,30,2025-01-14,1.0
4806,18,2025-05-10,5.0
4806,14,2025-03-03,2.9
4806,11,2024-12-13,4.4
4806,13,2025-04-11,4.5
4806,17,2025-03-08,2.3
4807,43,2024-12-19,1.6
4807,45,2025-01-09,4.4
4807,44,2024-12-16,4.0
4807,49,2025-04-04,2.4
4807,47,2025-04-23,4.1
4808,34,2025-01-12,1.2
4808,31,2024-12-17,1.1
4808,33,2025-06-08,1.0
4809,38,2025-04-09,3.1
4810,37,2025-03-21,4.3
4811,27,2025-01-17,1.0
4812,34,2025-05-20,2.6
4812,32,2025-01-30,4.3
4812,36,2025-04-10,1.9
4813,50,2025-03-30,2.7
4813,41,2025-03-23,5.0
4813,42,2025-03-09,4.3
4813,44,2025-03-22,4.8
4813,46,2025-03-22,3.6
4814,43,2025-03-21,1.3
4814,49,2024-12-30,1.1
4814,42,2025-05-01,4.4
4814,50,2025-01-11,1.8
4814,41,2025-01-11,5.0
4815,1,2025-04-14,3.1
4815,2,2024-12-30,2.0
4815,8,2025-05-14,5.0
4815,10,2025-02-18,1.7
4816,47,2025-03-04,4.5
4816,45,2025-03-13,4.3
4817,4,2024-12-17,3.4
4818,1,2024-12-11,2.3
4818,9,2025-03-15,2.0
4818,2,2025-05-21,1.4
4818,4,2024-12-28,4.0
4818,8,2025-02-11,3.1
4819,23,2025-03-24,2.9
4819,27,2025-05-19,1.0
4819,30,2025-01-30,1.0
4819,26,2025-03-30,1.1
4819,28,2025-06-05,4.2
4820,46,2025-03-15,3.5
4820,41,2025-01-31,4.7
4820,49,2025-03-08,2.7
4820,44,2025-03-18,4.9
4820,42,2025-04-17,4.5
4821,26,2025-04-14,1.0
4821,23,2025-04-02,2.6
4821,28,2025-02-27,3.8
4821,30,2025-03-10,1.0
4821,29,2025-05-06,1.6
4822,9,2025-03-01,1.1
4822,1,2025-03-06,3.0
4822,7,2025-01-10,4.3
4822,5,2025-04-02,1.3
4823,37,2025-04-10,4.5
4823,32,2025-03-20,3.2
4823,33,2025-01-14,1.4
4823,40,2025-01-08,1.5
4823,34,2025-02-25,2.4
4824,21,2025-05-09,2.3
4824,29,2025-04-29,1.5
4825,1,2025-02-09,1.5
4825,4,2025-02-18,4.7
4826,31,2025-01-02,1.0
4826,33,2025-02-01,1.0
4826,37,2025-04-18,3.7
4826,32,2025-03-02,3.2
4827,35,2025-05-28,3.5
4827,40,2024-12-25,1.0
4827,34,2025-02-06,3.2
4828,17,2025-02-10,2.6
4828,13,2025-01-22,4.8
4828,15,2025-05-17,2.2
4828,19,2025-03-24,2.2
4828,18,2025-02-03,4.7
4829,31,2025-06-05,1.0
4829,32,2025-01-13,3.0
4829,33,2025-03-29,1.0
4829,40,2025-01-15,1.0
4830,33,2025-04-28,1.0
4830,35,2025-03-19,5.0
4830,40,2025-02-13,1.0
4831,34,2025-03-19,2.9
4831,37,2025-04-20,4.8
4831,31,2025-04-16,1.0
4832,24,2025-04-30,5.0
4832,28,2025-06-02,5.0
4833,13,2025-02-14,4.7
4834,30,2025-04-08,1.1
4834,28,2025-03-13,4.4
4834,27,2025-03-08,1.0
4835,44,2025-04-19,4.5
4836,31,2025-04-06,1.3
4836,33,2025-06-09,1.4
4836,35,2025-05-16,4.1
4836,32,2024-12-16,3.7
4837,15,2025-03-09,3.3
4837,11,2025-02-23,5.0
4838,17,2025-01-01,3.8
4838,15,2025-04-12,2.4
4839,29,2025-05-23,1.0
4840,45,2025-03-04,4.7
4840,41,2025-03-20,3.8
4840,44,2025-05-07,4.5
4841,49,2024-12-13,2.9
4841,50,2025-05-23,2.7
4841,43,2025-03-28,1.0
4842,8,2025-04-04,4.2
4842,10,2025-05-14,2.5
4842,4,2024-12-21,3.7
4842,5,2025-04-28,1.5
4842,3,2025-06-04,5.0
4843,17,2025-03-01,3.9
4843,13,2025-05-23,3.9
4843,14,2024-12-16,2.3
4843,12,2025-06-02,1.0
4844,17,2025-05-20,2.9
4845,30,2025-01-06,1.0
4845,29,2025-02-16,1.0
4845,27,2025-06-04,1.0
4845,23,2025-03-25,3.2
4846,26,2024-12-12,1.0
4846,25,2025-02-27,1.0
4847,23,2025-03-19,3.9
4847,30,2025-05-29,1.0
4847,21,2025-02-14,3.0
4847,29,2025-03-16,1.0
4848,7,2025-02-10,4.5
4848,3,2025-01-21,5.0
4848,9,2025-05-31,2.8
4848,4,2025-04-25,3.7
4848,5,2025-01-16,1.4
4849,37,2025-04-14,3.6
4850,28,2025-06-05,5.0
4851,50,2024-12-27,1.7
4851,47,2025-06-05,4.3
4851,43,2024-12-30,1.0
4851,42,2025-02-19,3.4
4851,48,2025-03-10,3.4
4852,20,2025-03-04,2.6
4852,13,2025-05-08,4.1
4852,14,2025-01-13,3.4
4852,12,2025-01-18,1.0
4852,19,2025-05-22,3.1
4853,37,2025-04-30,4.3
4853,39,2025-03-18,3.4
4853,38,2025-04-30,1.6
4853,36,2025-05-19,1.5
4854,23,2025-01-07,3.4
4854,26,2025-06-07,1.0
4854,27,2025-05-01,1.0
4854,21,2024-12-16,1.9
4854,30,2025-03-13,1.0
4855,9,2025-01-05,2.7
4855,3,2025-05-19,4.2
4855,1,2025-06-06,1.9
4856,30,2025-06-02,1.0
4856,24,2024-12-20,4.4
4856,22,2025-02-08,1.1
4857,19,2025-04-13,1.8
4857,14,2025-05-29,3.3
4857,12,2025-05-05,1.3
4857,18,2024-12-31,4.5
4857,17,2025-03-27,2.5
4858,21,2025-04-08,3.3
4859,45,2025-05-11,5.0
4859,41,2025-05-15,5.0
4859,48,2025-03-04,3.1
4860,50,2025-03-21,2.3
4860,42,2025-01-22,3.3
4861,44,2025-05-06,3.2
4861,41,2024-12-20,4.3
4861,45,2025-05-07,5.0
4862,32,2025-02-03,4.0
4862,34,2025-02-01,3.1
4862,35,2025-02-28,3.4
4862,31,2025-04-30,1.0
4862,37,2025-01-08,3.2
4863,18,2024-12-29,5.0
4863,16,2025-04-14,1.3
4863,13,2025-06-04,3.5
4863,19,2025-02-23,3.1
4863,15,2025-04-23,3.6
4864,30,2025-06-06,1.0
4865,36,2025-01-30,1.1
4865,37,2025-04-29,3.9
4865,35,2025-04-18,3.8
4865,32,2025-02-10,3.8
4866,35,2025-02-15,5.0
4866,31,2025-05-02,1.4
4867,11,2025-04-13,3.4
4867,19,2025-03-05,1.8
4868,4,2025-06-01,3.7
4868,1,2025-05-01,1.6
4868,8,2025-01-26,3.9
4869,50,2025-06-08,2.6
4869,42,2025-05-29,4.6
4869,45,2025-03-06,5.0
4869,48,2025-03-20,2.5
4870,43,2025-05-28,1.9
4870,49,2024-12-30,2.1
4870,41,2025-03-01,5.0
4870,46,2025-01-05,2.9
4871,47,2024-12-21,5.0
4871,49,2025-03-27,2.2
4871,43,2025-02-02,1.6
4872,48,2025-06-05,3.3
4873,31,2025-04-15,1.0
4873,38,2025-03-05,1.6
4874,32,2025-03-10,3.5
4874,39,2025-05-06,3.2
4874,37,2025-04-05,3.1
4874,35,2025-05-12,4.1
4875,13,2025-05-14,4.4
4875,15,2025-03-10,3.5
4875,11,2025-03-11,4.7
4875,20,2025-03-24,1.0
4876,18,2025-01-15,5.0
4876,15,2025-04-06,2.6
4876,12,2025-01-13,1.0
4877,34,2025-03-19,1.8
4877,32,2025-02-02,3.9
4877,40,2025-05-03,1.1
4878,26,2025-03-25,1.0
4878,27,2025-01-03,1.0
4878,22,2025-03-02,1.7
4878,21,2025-02-26,1.5
4878,29,2024-12-23,1.0
4879,24,2025-01-25,5.0
4879,23,2025-02-16,4.0
4879,22,2025-06-06,1.0
4879,30,2025-01-04,1.0
4880,41,2025-01-19,4.9
4880,44,2025-06-06,3.1
4880,47,2025-05-17,4.5
4881,3,2025-05-01,5.0
4881,1,2025-04-22,1.6
4881,10,2025-03-07,2.3
4881,6,2025-02-11,1.0
4881,8,2025-03-20,3.5
4882,50,2025-02-24,1.5
4882,42,2025-01-02,4.9
4882,44,2025-04-30,4.4
4882,45,2025-03-30,4.6
4882,48,2025-03-11,4.2
4883,1,2025-06-02,2.3
4883,4,2025-03-19,3.9
4883,5,2025-01-25,1.8
4883,6,2025-01-29,1.0
4884,5,2025-03-20,1.4
4884,10,2025-01-01,1.9
4884,8,2025-01-23,4.3
4885,11,2025-02-04,5.0
4885,15,2024-12-17,3.8
4885,18,2025-05-10,5.0
4885,14,2025-05-06,2.3
4885,20,2025-02-01,1.0
4886,27,2025-03-26,1.0
4886,23,2025-05-11,2.6
4886,24,2025-04-21,5.0
4886,29,2025-02-09,1.1
4886,21,2025-02-24,1.4
4887,48,2025-05-13,3.0
4888,30,2025-04-23,1.1
4889,1,2025-04-25,1.9
4889,9,2025-01-01,1.0
4889,6,2025-03-28,1.0
4889,10,2025-06-01,1.9
4890,23,2025-05-15,3.3
4890,29,2025-04-16,1.0
4891,25,2025-03-18,1.0
4892,15,2025-03-27,2.4
4892,11,2025-02-06,3.2
4893,39,2025-01-30,2.8
4894,31,2025-02-19,1.0
4894,36,2025-06-03,1.0
4894,39,2025-03-17,2.4
4894,35,2025-04-02,4.5
4894,38,2024-12-24,1.7
4895,6,2025-04-11,1.7
4896,45,2025-04-07,5.0
4896,50,2025-03-04,2.6
4896,47,2025-03-10,4.8
4896,46,2025-05-03,3.8
4897,12,2025-05-27,1.0
4897,17,2025-04-19,2.2
4897,11,2025-03-09,4.8
4897,16,2025-02-24,1.0
4897,14,2025-02-24,3.1
4898,41,2025-04-10,4.7
4899,14,2025-02-20,2.4
4899,11,2025-05-07,3.9
4899,15,2025-06-03,3.6
4899,13,2025-03-05,4.9
4899,17,2025-02-01,2.1
4900,1,2025-06-01,3.4
4900,4,2024-12-20,3.7
4900,3,2025-02-17,5.0
4901,1,2025-03-31,1.7
4901,4,2025-04-16,4.6
4901,7,2025-03-29,3.1
4901,9,2025-03-11,1.4
4901,2,2025-02-03,1.7
4902,34,2025-05-22,1.9
4903,29,2024-12-22,1.0
4903,27,2025-01-27,1.0
4903,25,2025-04-30,1.0
4903,26,2025-01-12,1.0
4903,30,2025-01-20,1.0
4904,39,2025-04-29,3.2
4904,40,2024-12-31,1.0
4904,31,2025-05-23,1.3
4904,32,2025-01-16,4.8
4905,20,2025-02-10,1.7
4905,16,2025-06-02,1.0
4906,5,2024-12-15,1.0
4906,7,2025-02-05,4.0
4906,4,2025-05-11,4.2
4906,9,2025-03-15,1.6
4907,16,2025-01-28,1.0
4907,17,2024-12-29,3.1
4908,4,2025-02-28,4.2
4909,35,2025-05-01,3.5
4909,40,2025-02-14,1.0
4909,31,2025-03-29,1.7
4909,39,2025-04-04,2.8
4910,47,2025-03-13,5.0
4911,30,2025-03-09,1.0
4911,29,2025-04-16,1.5
4911,28,2025-02-06,5.0
4911,21,2025-03-16,3.4
4911,25,2025-01-07,1.1
4912,10,2025-03-26,3.3
4913,39,2025-05-21,2.6
4914,44,2025-01-23,4.7
4914,42,2025-05-11,4.3
4914,49,2025-06-06,2.5
4915,7,2025-04-24,4.3
4915,10,2025-03-08,2.1
4916,9,2025-04-01,2.1
4916,5,2025-03-20,1.0
4916,6,2025-04-22,1.0
4917,23,2025-03-02,2.8
4917,27,2025-02-15,1.0
4917,24,2025-03-24,5.0
4918,2,2025-01-14,1.2
4919,21,2025-05-13,1.5
4919,25,2025-02-19,1.8
4919,28,2025-03-06,4.1
4919,27,2025-03-22,1.0
4920,33,2025-04-03,1.0
4920,31,2025-04-06,1.0
4921,18,2025-04-16,3.7
4921,11,2025-04-25,4.2
4921,20,2025-04-10,1.9
4921,14,2025-04-25,2.5
4921,13,2025-05-15,3.5
4922,15,2025-01-10,2.5
4922,18,2025-04-23,4.7
4922,11,2025-05-07,3.9
4923,44,2025-04-13,3.5
4923,42,2025-06-01,5.0
4924,25,2025-06-01,1.2
4925,20,2025-05-09,1.0
4926,30,2024-12-17,1.0
4926,25,2025-05-19,1.4
4927,27,2025-04-23,1.0
4927,30,2025-05-01,1.0
4927,23,2025-02-19,2.5
4927,29,2025-01-19,1.0
4928,26,2025-05-02,1.0
4928,27,2025-05-19,1.0
4929,44,2025-01-22,4.6
4929,41,2025-02-08,5.0
4929,43,2025-04-24,1.0
4930,39,2025-05-10,3.3
4931,16,2025-01-31,1.0
4931,18,2025-05-18,5.0
4932,41,2025-04-15,4.0
4932,44,2025-02-06,3.8
4932,47,2025-06-03,3.8
4932,45,2025-06-02,5.0
4933,21,2025-05-10,2.9
4933,27,2025-01-23,1.0
4933,24,2025-01-24,4.5
4934,4,2025-04-12,5.0
4934,7,2025-05-03,4.4
4934,1,2025-02-17,3.3
4934,3,2025-04-02,4.8
4935,2,2025-05-13,2.1
4935,7,2025-04-22,3.3
4935,5,2025-01-19,1.5
4935,9,2025-03-21,1.1
4935,1,2025-02-07,2.3
4936,32,2025-04-29,4.4
4936,31,2025-01-30,1.0
4936,34,2025-03-02,2.3
4936,35,2025-05-09,4.5
4936,39,2025-02-26,2.3
4937,21,2024-12-15,3.3
4937,24,2025-03-11,5.0
4938,36,2025-02-27,2.2
4938,33,2025-05-02,1.0
4939,6,2025-03-29,1.0
4939,3,2025-01-04,3.9
4939,4,2024-12-27,3.4
4940,36,2025-01-02,2.2
4940,38,2025-03-01,1.5
4940,40,2025-05-05,1.0
4940,32,2025-05-13,4.6
4941,43,2025-05-15,1.1
4941,47,2025-03-25,3.4
4941,41,2025-02-02,4.8
4941,48,2024-12-23,4.4
4941,45,2025-02-09,4.5
4942,31,2025-03-25,1.0
4942,33,2025-03-06,1.0
4942,38,2024-12-16,2.2
4942,39,2025-06-09,2.5
4943,45,2025-02-02,5.0
4943,46,2025-01-16,4.0
4943,50,2025-05-26,2.4
4943,47,2025-02-23,4.8
4944,13,2025-05-09,4.0
4944,11,2025-01-12,3.7
4944,16,2025-05-24,1.5
4944,20,2025-02-14,1.8
4944,18,2025-01-12,4.4
4945,25,2025-02-03,1.0
4945,30,2025-04-05,1.0
4945,26,2025-02-26,1.0
4945,22,2025-05-27,1.0
4945,29,2025-01-20,1.0
4946,1,2025-01-20,3.4
4946,9,2025-01-26,1.9
4946,2,2025-03-28,2.6
4946,6,2025-03-22,1.0
4946,5,2025-05-06,1.0
4947,26,2025-05-26,1.4
4947,29,2025-01-03,1.1
4947,24,2025-01-30,4.6
4948,16,2025-03-11,1.0
4948,17,2025-02-21,3.1
4948,19,2025-03-27,2.2
4949,10,2025-04-26,2.2
4949,6,2025-04-25,1.0
4950,10,2025-02-23,2.2
4950,8,2025-02-16,5.0
4950,1,2025-04-10,3.3
4950,3,2025-03-14,4.5
4951,31,2025-03-21,1.4
4951,34,2025-05-17,2.6
4951,37,2025-01-22,4.8
4951,40,2025-04-24,1.0
